SOURCE_ID, COMMODITY_DESC, GEOGRAPHY_DESC, ATTRIBUTE_DESC, UNIT_DESC, YEAR_ID, TIMEPERIOD_ID, TIMEPERIOD_DESC, AMOUNT
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2008,1,"Jan",0.22
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2008,2,"Feb",0.22
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2008,3,"Mar",0.21
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2008,4,"Apr",0.20
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2008,5,"May",0.20
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2008,6,"Jun",0.22
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2008,7,"Jul",0.24
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2008,8,"Aug",0.26
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2008,9,"Sep",0.26
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2008,10,"Oct",0.25
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2008,11,"Nov",0.25
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2008,12,"Dec",0.23
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2009,1,"Jan",0.22
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2009,2,"Feb",0.21
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2009,3,"Mar",0.21
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2009,4,"Apr",0.20
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2009,5,"May",0.20
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2009,6,"Jun",0.22
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2009,7,"Jul",0.22
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2009,8,"Aug",0.23
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2009,9,"Sep",0.23
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2009,10,"Oct",0.23
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2009,11,"Nov",0.22
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2009,12,"Dec",0.22
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2010,1,"Jan",0.23
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2010,2,"Feb",0.24
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2010,3,"Mar",0.22
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2010,4,"Apr",0.21
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2010,5,"May",0.22
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2010,6,"Jun",0.23
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2010,7,"Jul",0.24
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2010,8,"Aug",0.25
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2010,9,"Sep",0.25
116,"Bedding and litter","Kentucky ","Operating costs","dollars per cwt",2010,10,"Oct",0.25
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2006,1,"Jan",6.16
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2006,2,"Feb",6.03
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2006,3,"Mar",5.70
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2006,4,"Apr",5.73
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2006,5,"May",5.96
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2006,6,"Jun",6.45
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2006,7,"Jul",6.96
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2006,8,"Aug",7.38
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2006,9,"Sep",7.04
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2006,10,"Oct",7.00
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2006,11,"Nov",6.82
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2006,12,"Dec",6.44
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2007,1,"Jan",6.35
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2007,2,"Feb",6.39
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2007,3,"Mar",6.25
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2007,4,"Apr",6.00
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2007,5,"May",6.33
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2007,6,"Jun",6.54
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2007,7,"Jul",6.91
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2007,8,"Aug",7.72
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2007,9,"Sep",7.48
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2007,10,"Oct",7.24
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2007,11,"Nov",7.18
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2007,12,"Dec",7.16
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2008,1,"Jan",7.47
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2008,2,"Feb",7.36
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2008,3,"Mar",7.08
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2008,4,"Apr",6.82
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2008,5,"May",7.01
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2008,6,"Jun",7.51
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2008,7,"Jul",8.30
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2008,8,"Aug",8.83
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2008,9,"Sep",8.70
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2008,10,"Oct",8.42
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2008,11,"Nov",8.42
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2008,12,"Dec",7.86
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2009,1,"Jan",7.54
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2009,2,"Feb",7.70
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2009,3,"Mar",7.46
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2009,4,"Apr",7.22
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2009,5,"May",7.40
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2009,6,"Jun",7.97
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2009,7,"Jul",8.46
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2009,8,"Aug",8.57
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2009,9,"Sep",8.82
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2009,10,"Oct",8.61
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2009,11,"Nov",8.36
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2009,12,"Dec",8.19
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2010,1,"Jan",8.02
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2010,2,"Feb",8.04
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2010,3,"Mar",7.52
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2010,4,"Apr",7.12
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2010,5,"May",7.30
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2010,6,"Jun",7.70
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2010,7,"Jul",8.22
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2010,8,"Aug",8.51
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2010,9,"Sep",8.46
116,"Capital recovery of machinery and equipment","Kentucky ","Allocated overhead","dollars per cwt",2010,10,"Oct",8.37
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2006,1,"Jan",0.36
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2006,2,"Feb",0.35
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2006,3,"Mar",0.33
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2006,4,"Apr",0.33
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2006,5,"May",0.34
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2006,6,"Jun",0.37
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2006,7,"Jul",0.39
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2006,8,"Aug",0.42
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2006,9,"Sep",0.39
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2006,10,"Oct",0.39
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2006,11,"Nov",0.38
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2006,12,"Dec",0.36
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2007,1,"Jan",0.36
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2007,2,"Feb",0.36
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2007,3,"Mar",0.35
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2007,4,"Apr",0.33
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2007,5,"May",0.35
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2007,6,"Jun",0.36
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2007,7,"Jul",0.38
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2007,8,"Aug",0.42
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2007,9,"Sep",0.41
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2007,10,"Oct",0.39
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2007,11,"Nov",0.38
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2007,12,"Dec",0.38
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2008,1,"Jan",0.48
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2008,2,"Feb",0.47
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2008,3,"Mar",0.45
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2008,4,"Apr",0.43
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2008,5,"May",0.43
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2008,6,"Jun",0.46
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2008,7,"Jul",0.50
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2008,8,"Aug",0.53
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2008,9,"Sep",0.52
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2008,10,"Oct",0.50
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2008,11,"Nov",0.48
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2008,12,"Dec",0.46
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2009,1,"Jan",0.40
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2009,2,"Feb",0.39
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2009,3,"Mar",0.38
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2009,4,"Apr",0.37
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2009,5,"May",0.38
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2009,6,"Jun",0.41
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2009,7,"Jul",0.42
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2009,8,"Aug",0.43
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2009,9,"Sep",0.44
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2009,10,"Oct",0.43
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2009,11,"Nov",0.42
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2009,12,"Dec",0.41
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2010,1,"Jan",0.45
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2010,2,"Feb",0.45
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2010,3,"Mar",0.42
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2010,4,"Apr",0.40
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2010,5,"May",0.41
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2010,6,"Jun",0.43
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2010,7,"Jul",0.46
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2010,8,"Aug",0.48
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2010,9,"Sep",0.47
116,"Custom services","Kentucky ","Operating costs","dollars per cwt",2010,10,"Oct",0.46
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2006,1,"Jan",0.49
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2006,2,"Feb",0.48
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2006,3,"Mar",0.46
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2006,4,"Apr",0.50
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2006,5,"May",0.55
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2006,6,"Jun",0.59
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2006,7,"Jul",0.65
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2006,8,"Aug",0.71
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2006,9,"Sep",0.60
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2006,10,"Oct",0.54
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2006,11,"Nov",0.52
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2006,12,"Dec",0.51
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2007,1,"Jan",0.48
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2007,2,"Feb",0.49
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2007,3,"Mar",0.51
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2007,4,"Apr",0.53
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2007,5,"May",0.57
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2007,6,"Jun",0.59
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2007,7,"Jul",0.62
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2007,8,"Aug",0.68
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2007,9,"Sep",0.68
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2007,10,"Oct",0.68
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2007,11,"Nov",0.74
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2007,12,"Dec",0.72
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2008,1,"Jan",0.76
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2008,2,"Feb",0.76
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2008,3,"Mar",0.82
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2008,4,"Apr",0.82
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2008,5,"May",0.89
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2008,6,"Jun",1.01
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2008,7,"Jul",1.11
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2008,8,"Aug",1.08
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2008,9,"Sep",0.99
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2008,10,"Oct",0.82
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2008,11,"Nov",0.62
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2008,12,"Dec",0.49
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2009,1,"Jan",0.48
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2009,2,"Feb",0.46
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2009,3,"Mar",0.43
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2009,4,"Apr",0.44
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2009,5,"May",0.46
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2009,6,"Jun",0.57
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2009,7,"Jul",0.58
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2009,8,"Aug",0.61
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2009,9,"Sep",0.64
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2009,10,"Oct",0.64
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2009,11,"Nov",0.65
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2009,12,"Dec",0.64
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2010,1,"Jan",0.67
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2010,2,"Feb",0.66
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2010,3,"Mar",0.63
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2010,4,"Apr",0.62
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2010,5,"May",0.63
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2010,6,"Jun",0.64
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2010,7,"Jul",0.67
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2010,8,"Aug",0.71
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2010,9,"Sep",0.70
116,"Fuel, lube, and electricity","Kentucky ","Operating costs","dollars per cwt",2010,10,"Oct",0.72
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2006,1,"Jan",0.63
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2006,2,"Feb",0.62
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2006,3,"Mar",0.58
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2006,4,"Apr",0.59
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2006,5,"May",0.61
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2006,6,"Jun",0.66
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2006,7,"Jul",0.71
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2006,8,"Aug",0.75
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2006,9,"Sep",0.71
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2006,10,"Oct",0.70
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2006,11,"Nov",0.68
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2006,12,"Dec",0.64
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2007,1,"Jan",0.64
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2007,2,"Feb",0.65
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2007,3,"Mar",0.64
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2007,4,"Apr",0.62
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2007,5,"May",0.65
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2007,6,"Jun",0.68
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2007,7,"Jul",0.72
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2007,8,"Aug",0.80
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2007,9,"Sep",0.77
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2007,10,"Oct",0.75
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2007,11,"Nov",0.74
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2007,12,"Dec",0.75
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2008,1,"Jan",0.75
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2008,2,"Feb",0.75
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2008,3,"Mar",0.74
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2008,4,"Apr",0.73
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2008,5,"May",0.76
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2008,6,"Jun",0.83
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2008,7,"Jul",0.93
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2008,8,"Aug",0.99
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2008,9,"Sep",0.96
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2008,10,"Oct",0.90
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2008,11,"Nov",0.85
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2008,12,"Dec",0.78
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2009,1,"Jan",0.67
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2009,2,"Feb",0.66
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2009,3,"Mar",0.64
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2009,4,"Apr",0.62
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2009,5,"May",0.64
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2009,6,"Jun",0.68
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2009,7,"Jul",0.70
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2009,8,"Aug",0.70
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2009,9,"Sep",0.72
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2009,10,"Oct",0.70
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2009,11,"Nov",0.69
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2009,12,"Dec",0.68
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2010,1,"Jan",0.74
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2010,2,"Feb",0.74
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2010,3,"Mar",0.69
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2010,4,"Apr",0.66
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2010,5,"May",0.67
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2010,6,"Jun",0.71
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2010,7,"Jul",0.75
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2010,8,"Aug",0.79
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2010,9,"Sep",0.78
116,"General farm overhead","Kentucky ","Allocated overhead","dollars per cwt",2010,10,"Oct",0.78
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2006,1,"Jan",0.36
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2006,2,"Feb",0.37
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2006,3,"Mar",0.36
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2006,4,"Apr",0.38
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2006,5,"May",0.42
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2006,6,"Jun",0.43
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2006,7,"Jul",0.46
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2006,8,"Aug",0.49
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2006,9,"Sep",0.48
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2006,10,"Oct",0.48
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2006,11,"Nov",0.46
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2006,12,"Dec",0.44
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2007,1,"Jan",0.39
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2007,2,"Feb",0.41
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2007,3,"Mar",0.42
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2007,4,"Apr",0.41
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2007,5,"May",0.44
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2007,6,"Jun",0.44
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2007,7,"Jul",0.47
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2007,8,"Aug",0.52
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2007,9,"Sep",0.51
116,"Grazed feed","Kentucky ","Operating costs","dollars per cwt",2007,10,"Oct",0.50
